timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716099827820,21,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,21,0,0
1716099827841,14,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099827855,13,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,13,0,0
1716099827869,14,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099827883,14,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099827897,14,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099833758,16,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,16,0,1
1716099833774,14,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099833788,15,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716099833804,15,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716099833819,22,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,22,0,0
1716099833842,27,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,27,0,0
1716099833869,18,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,18,0,0
1716099833887,14,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099833901,14,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099833915,14,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099839756,18,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,18,0,1
1716099839775,28,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,28,0,0
1716099839803,29,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,29,0,0
1716099839832,19,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,19,0,0
1716099839852,17,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,17,0,0
1716099839869,17,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,16,0,0
1716099839886,14,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099839901,14,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099839915,14,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
1716099839930,14,HTTP Request,200,,Thread Group 2 2-5,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,14,0,0
