timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716100106265,15,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716100106281,15,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716100106296,15,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716100106311,15,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716100106326,15,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,15,0,0
1716100106341,16,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,16,0,0
1716100106365,18,HTTP Request,200,,Thread Group 2 2-3,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,18,0,0
1716100112207,19,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,19,0,1
1716100112226,18,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,18,0,0
1716100112244,16,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,16,0,0
1716100112260,18,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,18,0,0
1716100112278,16,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,16,0,0
1716100112294,18,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,18,0,0
1716100112313,17,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,17,0,0
1716100112331,17,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,17,0,0
1716100112348,17,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,17,0,0
1716100112365,16,HTTP Request,200,,Thread Group 2 2-4,text,true,,481,474,1,1,http://localhost:8080/api/v1/categories,16,0,0
